time,period,ips,ops,eps,capacity,actions,ipa,opa,epa,mininal
17:00,37,28,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.454,27"
17:00,37,28,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.378,36"
17:00,37,28,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.466,79"
17:00,37,28,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.390,88"
17:00,37,28,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.479,30"
17:00,37,28,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.403,39"
17:00,37,28,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.491,82"
17:00,37,28,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.415,90"
17:00,37,28,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.504,33"
17:00,37,28,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.428,42"
17:00,37,28,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.516,84"
17:00,37,28,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.440,93"
17:00,37,28,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.529,36"
17:00,37,28,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.453,45"
17:00,37,28,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.541,87"
17:00,37,28,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.465,96"
17:00,37,28,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.554,39"
17:00,37,28,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.478,47"
17:00,37,28,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.566,90"
17:00,37,28,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.490,99"
17:00,37,28,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.579,41"
17:00,37,28,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.503,50"
17:00,37,28,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.591,93"
17:00,37,28,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.516,01"
17:00,37,28,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.604,44"
17:00,37,28,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.528,53"
17:00,37,28,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.616,96"
17:00,37,28,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.541,04"
17:00,37,28,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.629,47"
17:00,37,28,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.553,56"
17:00,37,28,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.641,98"
17:00,37,28,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.566,07"
17:00,37,28,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.654,50"
17:00,37,28,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.578,58"
17:00,37,28,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.667,01"
17:00,37,28,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.591,10"
17:00,37,28,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.679,53"
17:00,37,28,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.603,61"
17:00,37,28,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.692,04"
17:00,37,28,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.616,13"
17:00,37,28,27,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.704,55"
17:00,37,28,27,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.628,64"
17:00,37,28,28,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.717,07"
17:00,37,28,28,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.641,15"
17:00,37,28,29,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.729,58"
17:00,37,28,29,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.653,67"
17:00,37,28,30,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.742,09"
17:00,37,28,30,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.666,18"
17:00,37,28,31,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.754,61"
17:00,37,28,31,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.678,70"
17:00,37,28,32,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.767,12"
17:00,37,28,32,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.691,21"
17:00,37,28,33,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.779,64"
17:00,37,28,33,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.703,72"
17:00,37,28,34,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.792,15"
17:00,37,28,34,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.716,24"
17:00,37,28,35,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.804,66"
17:00,37,28,35,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.728,75"
17:00,37,29,0,0,3,(3 0 0),3,0,0,"$1.391,70"
17:00,37,29,0,1,3,(2 0 1),2,0,1,"$1.315,79"
17:00,37,29,1,0,3,(2 1 0;3 0 0),3,0,0,"$1.404,22"
17:00,37,29,1,1,3,(1 1 1;2 0 1),2,0,1,"$1.328,31"
17:00,37,29,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$1.416,73"
17:00,37,29,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.340,82"
17:00,37,29,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.429,25"
17:00,37,29,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.353,33"
17:00,37,29,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.441,76"
17:00,37,29,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.365,85"
17:00,37,29,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.454,27"
17:00,37,29,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.378,36"
17:00,37,29,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.466,79"
17:00,37,29,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.390,88"
17:00,37,29,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.479,30"
17:00,37,29,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.403,39"
17:00,37,29,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.491,82"
17:00,37,29,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.415,90"
17:00,37,29,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.504,33"
17:00,37,29,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.428,42"
17:00,37,29,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.516,84"
17:00,37,29,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.440,93"
17:00,37,29,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.529,36"
17:00,37,29,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.453,45"
17:00,37,29,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.541,87"
17:00,37,29,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.465,96"
17:00,37,29,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.554,39"
17:00,37,29,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.478,47"
17:00,37,29,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.566,90"
17:00,37,29,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.490,99"
17:00,37,29,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.579,41"
17:00,37,29,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.503,50"
17:00,37,29,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.591,93"
17:00,37,29,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.516,01"
17:00,37,29,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.604,44"
17:00,37,29,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.528,53"
17:00,37,29,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.616,96"
17:00,37,29,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.541,04"
17:00,37,29,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.629,47"
17:00,37,29,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.553,56"
17:00,37,29,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.641,98"
17:00,37,29,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.566,07"
17:00,37,29,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.654,50"
17:00,37,29,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.578,58"
17:00,37,29,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.667,01"
17:00,37,29,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.591,10"
17:00,37,29,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.679,53"
17:00,37,29,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.603,61"
17:00,37,29,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.692,04"
17:00,37,29,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.616,13"
17:00,37,29,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.704,55"
17:00,37,29,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.628,64"
17:00,37,29,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.717,07"
17:00,37,29,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.641,15"
17:00,37,29,27,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.729,58"
17:00,37,29,27,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.653,67"
17:00,37,29,28,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.742,09"
17:00,37,29,28,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.666,18"
17:00,37,29,29,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.754,61"
17:00,37,29,29,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.678,70"
17:00,37,29,30,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.767,12"
17:00,37,29,30,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.691,21"
17:00,37,29,31,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.779,64"
17:00,37,29,31,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.703,72"
17:00,37,29,32,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.792,15"
17:00,37,29,32,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.716,24"
17:00,37,29,33,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.804,66"
17:00,37,29,33,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.728,75"
17:00,37,29,34,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.817,18"
17:00,37,29,34,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.741,27"
17:00,37,30,0,0,3,(3 0 0),3,0,0,"$1.416,73"
17:00,37,30,0,1,3,(2 0 1),2,0,1,"$1.340,82"
17:00,37,30,1,0,3,(2 1 0;3 0 0),3,0,0,"$1.429,25"
17:00,37,30,1,1,3,(1 1 1;2 0 1),2,0,1,"$1.353,33"
17:00,37,30,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$1.441,76"
17:00,37,30,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.365,85"
17:00,37,30,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.454,27"
17:00,37,30,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.378,36"
17:00,37,30,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.466,79"
17:00,37,30,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.390,88"
17:00,37,30,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.479,30"
17:00,37,30,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.403,39"
17:00,37,30,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.491,82"
17:00,37,30,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.415,90"
17:00,37,30,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.504,33"
17:00,37,30,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.428,42"
17:00,37,30,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.516,84"
17:00,37,30,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.440,93"
17:00,37,30,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.529,36"
17:00,37,30,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.453,45"
17:00,37,30,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.541,87"
17:00,37,30,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.465,96"
17:00,37,30,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.554,39"
17:00,37,30,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.478,47"
17:00,37,30,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.566,90"
17:00,37,30,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.490,99"
17:00,37,30,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.579,41"
17:00,37,30,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.503,50"
17:00,37,30,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.591,93"
17:00,37,30,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.516,01"
17:00,37,30,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.604,44"
17:00,37,30,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.528,53"
17:00,37,30,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.616,96"
17:00,37,30,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.541,04"
17:00,37,30,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.629,47"
17:00,37,30,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.553,56"
17:00,37,30,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.641,98"
17:00,37,30,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.566,07"
17:00,37,30,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.654,50"
17:00,37,30,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.578,58"
17:00,37,30,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.667,01"
17:00,37,30,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.591,10"
17:00,37,30,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.679,53"
17:00,37,30,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.603,61"
17:00,37,30,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.692,04"
17:00,37,30,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.616,13"
17:00,37,30,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.704,55"
17:00,37,30,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.628,64"
17:00,37,30,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.717,07"
17:00,37,30,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.641,15"
17:00,37,30,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.729,58"
17:00,37,30,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.653,67"
17:00,37,30,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.742,09"
17:00,37,30,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.666,18"
17:00,37,30,27,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.754,61"
17:00,37,30,27,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.678,70"
17:00,37,30,28,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.767,12"
17:00,37,30,28,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.691,21"
17:00,37,30,29,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.779,64"
17:00,37,30,29,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.703,72"
17:00,37,30,30,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.792,15"
17:00,37,30,30,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.716,24"
17:00,37,30,31,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.804,66"
17:00,37,30,31,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.728,75"
17:00,37,30,32,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.817,18"
17:00,37,30,32,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.741,27"
17:00,37,30,33,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.829,69"
17:00,37,30,33,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.753,78"
17:00,37,31,0,0,3,(3 0 0),3,0,0,"$1.441,76"
17:00,37,31,0,1,3,(2 0 1),2,0,1,"$1.365,85"
17:00,37,31,1,0,3,(2 1 0;3 0 0),3,0,0,"$1.454,27"
17:00,37,31,1,1,3,(1 1 1;2 0 1),2,0,1,"$1.378,36"
17:00,37,31,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$1.466,79"
17:00,37,31,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.390,88"
17:00,37,31,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.479,30"
17:00,37,31,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.403,39"
17:00,37,31,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.491,82"
17:00,37,31,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.415,90"
17:00,37,31,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.504,33"
17:00,37,31,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.428,42"
17:00,37,31,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.516,84"
17:00,37,31,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.440,93"
17:00,37,31,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.529,36"
17:00,37,31,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.453,45"
17:00,37,31,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.541,87"
17:00,37,31,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.465,96"
17:00,37,31,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.554,39"
17:00,37,31,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.478,47"
17:00,37,31,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.566,90"
17:00,37,31,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.490,99"
17:00,37,31,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.579,41"
17:00,37,31,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.503,50"
17:00,37,31,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.591,93"
17:00,37,31,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.516,01"
17:00,37,31,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.604,44"
17:00,37,31,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.528,53"
17:00,37,31,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.616,96"
17:00,37,31,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.541,04"
17:00,37,31,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.629,47"
17:00,37,31,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.553,56"
17:00,37,31,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.641,98"
17:00,37,31,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.566,07"
17:00,37,31,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.654,50"
17:00,37,31,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.578,58"
17:00,37,31,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.667,01"
17:00,37,31,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.591,10"
17:00,37,31,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.679,53"
17:00,37,31,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.603,61"
17:00,37,31,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.692,04"
17:00,37,31,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.616,13"
17:00,37,31,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.704,55"
17:00,37,31,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.628,64"
17:00,37,31,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.717,07"
17:00,37,31,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.641,15"
17:00,37,31,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.729,58"
17:00,37,31,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.653,67"
17:00,37,31,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.742,09"
17:00,37,31,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.666,18"
17:00,37,31,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.754,61"
17:00,37,31,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.678,70"
17:00,37,31,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.767,12"
17:00,37,31,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.691,21"
17:00,37,31,27,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.779,64"
17:00,37,31,27,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.703,72"
17:00,37,31,28,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.792,15"
17:00,37,31,28,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.716,24"
17:00,37,31,29,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.804,66"
17:00,37,31,29,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.728,75"
17:00,37,31,30,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.817,18"
17:00,37,31,30,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.741,27"
17:00,37,31,31,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.829,69"
17:00,37,31,31,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.753,78"
17:00,37,31,32,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.842,21"
17:00,37,31,32,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.766,29"
17:00,37,32,0,0,3,(3 0 0),3,0,0,"$1.466,79"
17:00,37,32,0,1,3,(2 0 1),2,0,1,"$1.390,88"
17:00,37,32,1,0,3,(2 1 0;3 0 0),3,0,0,"$1.479,30"
17:00,37,32,1,1,3,(1 1 1;2 0 1),2,0,1,"$1.403,39"
17:00,37,32,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$1.491,82"
17:00,37,32,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.415,90"
17:00,37,32,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.504,33"
17:00,37,32,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.428,42"
17:00,37,32,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.516,84"
17:00,37,32,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.440,93"
17:00,37,32,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.529,36"
17:00,37,32,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.453,45"
17:00,37,32,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.541,87"
17:00,37,32,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.465,96"
17:00,37,32,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$1.554,39"
17:00,37,32,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$1.478,47"
